"","siteID","diet","totalcount","routeID","easting","northing"
"1999","123_07","Aerial arthropods",2,123,494923,3571915
"2000","123_08","Aerial arthropods",3,123,494536,3572435
"2001","123_08","Foliage arthropods",32,123,494536,3572435
"2002","123_08","Nectar",1,123,494536,3572435
"2003","123_08","Omnivorous",8,123,494536,3572435
"2004","123_08","Seeds",366,123,494536,3572435
"2005","123_08","Ground arthropods",45,123,494536,3572435
"2006","123_08","Trunk arthropods",33,123,494536,3572435
"2007","123_09","Foliage arthropods",27,123,494727,3573251
"2008","123_09","Ground arthropods",30,123,494727,3573251
"2009","123_09","Omnivorous",5,123,494727,3573251
"2010","123_09","Seeds",246,123,494727,3573251
"2011","123_09","Trunk arthropods",7,123,494727,3573251
"2012","123_09","Vertebrates",2,123,494727,3573251
"2013","123_09","Aerial arthropods",3,123,494727,3573251
"2014","124_01","Aerial arthropods",1,124,492793,3568648
"2015","124_01","Foliage arthropods",24,124,492793,3568648
"2016","124_01","Ground arthropods",46,124,492793,3568648
"2017","124_01","Seeds",123,124,492793,3568648
"2018","124_01","Trunk arthropods",22,124,492793,3568648
"2019","124_01","Nectar",1,124,492793,3568648
"2020","124_02","Aerial arthropods",1,124,493081,3568463
"2021","124_02","Ground arthropods",45,124,493081,3568463
"2022","124_02","Nectar",2,124,493081,3568463
"2023","124_02","Seeds",91,124,493081,3568463
"2024","124_02","Trunk arthropods",21,124,493081,3568463
"2025","124_02","Foliage arthropods",32,124,493081,3568463
"2026","124_03","Foliage arthropods",28,124,494046,3568221
"2027","124_03","Ground arthropods",33,124,494046,3568221
"2028","124_03","Omnivorous",5,124,494046,3568221
"2029","124_03","Aerial arthropods",3,124,494046,3568221
"2030","124_03","Trunk arthropods",24,124,494046,3568221
"2031","124_03","Vertebrates",1,124,494046,3568221
"2032","124_03","Seeds",182,124,494046,3568221
"2033","124_04","Foliage arthropods",21,124,493490,3569331
"2034","124_04","Omnivorous",2,124,493490,3569331
"2035","124_04","Seeds",169,124,493490,3569331
"2036","124_04","Trunk arthropods",27,124,493490,3569331
"2037","124_04","Ground arthropods",46,124,493490,3569331
"2038","124_05","Foliage arthropods",32,124,494492,3569743
"2039","124_05","Ground arthropods",35,124,494492,3569743
"2040","124_05","Nectar",1,124,494492,3569743
"2041","124_05","Omnivorous",2,124,494492,3569743
"2042","124_05","Fruits",3,124,494492,3569743
"2043","124_05","Trunk arthropods",23,124,494492,3569743
"2044","124_05","Seeds",148,124,494492,3569743
"2045","124_06","Foliage arthropods",12,124,495899,3569872
"2046","124_06","Fruits",1,124,495899,3569872
"2047","124_06","Omnivorous",3,124,495899,3569872
"2048","124_06","Seeds",262,124,495899,3569872
"2049","124_06","Trunk arthropods",19,124,495899,3569872
"2050","124_06","Ground arthropods",27,124,495899,3569872
"2051","124_07","Foliage arthropods",18,124,495787,3570847
"2052","124_07","Fruits",1,124,495787,3570847
"2053","124_07","Omnivorous",7,124,495787,3570847
"2054","124_07","Seeds",235,124,495787,3570847
"2055","124_07","Trunk arthropods",17,124,495787,3570847
"2056","124_07","Ground arthropods",30,124,495787,3570847
"2057","124_08","Foliage arthropods",36,124,496260,3570865
"2058","124_08","Fruits",1,124,496260,3570865
"2059","124_08","Ground arthropods",51,124,496260,3570865
"2060","124_08","Aerial arthropods",2,124,496260,3570865
"2061","124_08","Omnivorous",4,124,496260,3570865
"2062","124_08","Seeds",159,124,496260,3570865
"2063","124_08","Trunk arthropods",18,124,496260,3570865
"2064","124_08","Vertebrates",1,124,496260,3570865
"2065","124_08","Nectar",1,124,496260,3570865
"2066","124_09","Foliage arthropods",19,124,497373,3570752
"2067","124_09","Fruits",1,124,497373,3570752
"2068","124_09","Ground arthropods",42,124,497373,3570752
"2069","124_09","Aerial arthropods",6,124,497373,3570752
"2070","124_09","Omnivorous",10,124,497373,3570752
"2071","124_09","Seeds",105,124,497373,3570752
"2072","124_09","Trunk arthropods",13,124,497373,3570752
"2073","124_09","Nectar",3,124,497373,3570752
"2074","124_09","Vertebrates",8,124,497373,3570752
"2075","124_10","Foliage arthropods",32,124,495611,3571200
"2076","124_10","Fruits",1,124,495611,3571200
"2077","124_10","Ground arthropods",34,124,495611,3571200
"2078","124_10","Aerial arthropods",1,124,495611,3571200
"2079","124_10","Seeds",173,124,495611,3571200
"2080","124_10","Trunk arthropods",18,124,495611,3571200
"2081","124_10","Omnivorous",5,124,495611,3571200
"2082","125_01","Aerial arthropods",9,125,493547,3563206
"2083","125_01","Fruits",7,125,493547,3563206
"2084","125_01","Ground arthropods",87,125,493547,3563206
"2085","125_01","Nectar",5,125,493547,3563206
"2086","125_01","Foliage arthropods",46,125,493547,3563206
"2087","125_01","Seeds",154,125,493547,3563206
"2088","125_01","Trunk arthropods",25,125,493547,3563206
"2089","125_01","Vertebrates",2,125,493547,3563206
"2090","125_01","Omnivorous",14,125,493547,3563206
"2091","125_01a","Foliage arthropods",3,125,495371,3563787
"2092","125_01a","Ground arthropods",3,125,495371,3563787
"2093","125_01a","Trunk arthropods",2,125,495371,3563787
"2094","125_01a","Seeds",16,125,495371,3563787
"2095","125_02","Aerial arthropods",18,125,495687,3564152
"2096","125_02","Foliage arthropods",35,125,495687,3564152
"2097","125_02","Ground arthropods",53,125,495687,3564152
"2098","125_02","Nectar",3,125,495687,3564152
"2099","125_02","Omnivorous",15,125,495687,3564152
"2100","125_02","Fruits",1,125,495687,3564152
"2101","125_02","Trunk arthropods",23,125,495687,3564152
"2102","125_02","Vertebrates",2,125,495687,3564152
"2103","125_02","Seeds",250,125,495687,3564152
"2104","125_02a","Foliage arthropods",1,125,495730,3564327
"2105","125_02a","Ground arthropods",5,125,495730,3564327
"2106","125_02a","Seeds",14,125,495730,3564327
"2107","125_02a","Trunk arthropods",6,125,495730,3564327
"2108","125_02a","Omnivorous",2,125,495730,3564327
"2109","125_03","Aerial arthropods",6,125,497061,3564744
"2110","125_03","Ground arthropods",5,125,497061,3564744
"2111","125_03","Nectar",12,125,497061,3564744
"2112","125_03","Omnivorous",3,125,497061,3564744
"2113","125_03","Foliage arthropods",8,125,497061,3564744
"2114","125_03","Trunk arthropods",9,125,497061,3564744
"2115","125_03","Seeds",52,125,497061,3564744
"2116","125_03a","Aerial arthropods",1,125,496998,3564771
"2117","125_03a","Foliage arthropods",19,125,496998,3564771
"2118","125_03a","Ground arthropods",45,125,496998,3564771
"2119","125_03a","Omnivorous",16,125,496998,3564771
"2120","125_03a","Seeds",372,125,496998,3564771
"2121","125_03a","Trunk arthropods",42,125,496998,3564771
"2122","125_03a","Nectar",3,125,496998,3564771
"2123","125_03a","Vertebrates",1,125,496998,3564771
"2124","125_04","Aerial arthropods",1,125,496109,3565766
"2125","125_04","Foliage arthropods",5,125,496109,3565766
"2126","125_04","Ground arthropods",6,125,496109,3565766
"2127","125_04","Seeds",46,125,496109,3565766
"2128","125_04","Trunk arthropods",1,125,496109,3565766
"2129","125_04","Omnivorous",1,125,496109,3565766
"2130","125_04a","Ground arthropods",7,125,495716,3565727
"2131","125_04a","Nectar",1,125,495716,3565727
"2132","125_04a","Seeds",8,125,495716,3565727
"2133","125_04a","Trunk arthropods",3,125,495716,3565727
"2134","125_04a","Foliage arthropods",5,125,495716,3565727
"2135","125_04b","Foliage arthropods",28,125,496105,3565827
"2136","125_04b","Ground arthropods",39,125,496105,3565827
"2137","125_04b","Nectar",1,125,496105,3565827
"2138","125_04b","Seeds",95,125,496105,3565827
"2139","125_04b","Fruits",1,125,496105,3565827
"2140","125_04b","Vertebrates",1,125,496105,3565827
"2141","125_04b","Trunk arthropods",19,125,496105,3565827
"2142","125_05","Aerial arthropods",16,125,496536,3565502
"2143","125_05","Foliage arthropods",26,125,496536,3565502
"2144","125_05","Ground arthropods",61,125,496536,3565502
"2145","125_05","Nectar",4,125,496536,3565502
"2146","125_05","Omnivorous",5,125,496536,3565502
"2147","125_05","Seeds",197,125,496536,3565502
"2148","125_05","Trunk arthropods",30,125,496536,3565502
"2149","125_05","Vertebrates",1,125,496536,3565502
"2150","125_05","Fruits",1,125,496536,3565502
"2151","125_06","Aerial arthropods",5,125,492365,3567313
"2152","125_06","Foliage arthropods",20,125,492365,3567313
"2153","125_06","Ground arthropods",52,125,492365,3567313
"2154","125_06","Omnivorous",11,125,492365,3567313
"2155","125_06","Seeds",191,125,492365,3567313
"2156","125_06","Fruits",1,125,492365,3567313
"2157","125_06","Vertebrates",3,125,492365,3567313
"2158","125_06","Trunk arthropods",59,125,492365,3567313
"2159","125_07","Aerial arthropods",1,125,494080,3565986
"2160","125_07","Foliage arthropods",29,125,494080,3565986
"2161","125_07","Ground arthropods",53,125,494080,3565986
"2162","125_07","Omnivorous",5,125,494080,3565986
"2163","125_07","Seeds",182,125,494080,3565986
"2164","125_07","Trunk arthropods",35,125,494080,3565986
"2165","125_07","Nectar",1,125,494080,3565986
"2166","125_07","Vertebrates",3,125,494080,3565986
"2167","125_07a","Foliage arthropods",4,125,494382,3566070
"2168","125_07a","Ground arthropods",6,125,494382,3566070
"2169","125_07a","Seeds",17,125,494382,3566070
"2170","125_07a","Vertebrates",1,125,494382,3566070
"2171","125_07a","Trunk arthropods",5,125,494382,3566070
"2172","125_08","Foliage arthropods",25,125,495741,3566345
"2173","125_08","Fruits",1,125,495741,3566345
"2174","125_08","Ground arthropods",52,125,495741,3566345
"2175","125_08","Aerial arthropods",2,125,495741,3566345
"2176","125_08","Omnivorous",1,125,495741,3566345
"2177","125_08","Seeds",71,125,495741,3566345
"2178","125_08","Trunk arthropods",29,125,495741,3566345
"2179","125_08","Nectar",3,125,495741,3566345
"2180","125_09","Foliage arthropods",28,125,492570,3567733
"2181","125_09","Ground arthropods",60,125,492570,3567733
"2182","125_09","Nectar",2,125,492570,3567733
"2183","125_09","Aerial arthropods",1,125,492570,3567733
"2184","125_09","Seeds",200,125,492570,3567733
"2185","125_09","Trunk arthropods",54,125,492570,3567733
"2186","125_09","Omnivorous",8,125,492570,3567733
"2187","125_10","Foliage arthropods",15,125,493456,3567334
"2188","125_10","Fruits",4,125,493456,3567334
"2189","125_10","Omnivorous",4,125,493456,3567334
"2190","125_10","Seeds",154,125,493456,3567334
"2191","125_10","Trunk arthropods",14,125,493456,3567334
"2192","125_10","Ground arthropods",36,125,493456,3567334
"2193","125_10","Vertebrates",1,125,493456,3567334
"2194","125_10a","Aerial arthropods",1,125,493243,3567024
"2195","125_10a","Foliage arthropods",7,125,493243,3567024
"2196","125_10a","Ground arthropods",20,125,493243,3567024
"2197","125_10a","Seeds",53,125,493243,3567024
"2198","125_10a","Trunk arthropods",13,125,493243,3567024
"2199","125_10a","Omnivorous",4,125,493243,3567024
"2200","125_11","Aerial arthropods",1,125,494540,3567511
"2201","125_11","Foliage arthropods",53,125,494540,3567511
"2202","125_11","Ground arthropods",38,125,494540,3567511
"2203","125_11","Nectar",4,125,494540,3567511
"2204","125_11","Omnivorous",8,125,494540,3567511
"2205","125_11","Fruits",3,125,494540,3567511
"2206","125_11","Trunk arthropods",31,125,494540,3567511
"2207","125_11","Seeds",184,125,494540,3567511
"2208","125_11a","Fruits",1,125,494754,3567316
"2209","125_11a","Ground arthropods",1,125,494754,3567316
"2210","125_11a","Seeds",16,125,494754,3567316
"2211","125_11a","Trunk arthropods",4,125,494754,3567316
"2212","125_11a","Nectar",3,125,494754,3567316
"2213","126_01a","Foliage arthropods",6,126,493088,3563288
"2214","126_01a","Ground arthropods",3,126,493088,3563288
"2215","126_01a","Seeds",7,126,493088,3563288
"2216","126_01a","Vertebrates",3,126,493088,3563288
"2217","126_01a","Trunk arthropods",1,126,493088,3563288
"2218","126_02","Aerial arthropods",12,126,494070,3563500
"2219","126_02","Foliage arthropods",20,126,494070,3563500
"2220","126_02","Ground arthropods",47,126,494070,3563500
"2221","126_02","Omnivorous",2,126,494070,3563500
"2222","126_02","Seeds",53,126,494070,3563500
"2223","126_02","Fruits",4,126,494070,3563500
"2224","126_02","Trunk arthropods",15,126,494070,3563500
"2225","126_02a","Ground arthropods",3,126,494274,3563696
"2226","126_02a","Omnivorous",1,126,494274,3563696
"2227","126_02a","Seeds",5,126,494274,3563696
"2228","126_02a","Foliage arthropods",1,126,494274,3563696
"2229","126_02a","Trunk arthropods",2,126,494274,3563696
"2230","126_03","Aerial arthropods",1,126,491998,3565052
"2231","126_03","Foliage arthropods",29,126,491998,3565052
"2232","126_03","Ground arthropods",43,126,491998,3565052
"2233","126_03","Omnivorous",1,126,491998,3565052
"2234","126_03","Seeds",71,126,491998,3565052
"2235","126_03","Trunk arthropods",23,126,491998,3565052
"2236","126_03","Nectar",2,126,491998,3565052
"2237","126_04","Foliage arthropods",20,126,493187,3564435
"2238","126_04","Ground arthropods",45,126,493187,3564435
"2239","126_04","Nectar",1,126,493187,3564435
"2240","126_04","Omnivorous",2,126,493187,3564435
"2241","126_04","Seeds",94,126,493187,3564435
"2242","126_04","Trunk arthropods",25,126,493187,3564435
"2243","126_04","Vertebrates",1,126,493187,3564435
"2244","126_04","Aerial arthropods",2,126,493187,3564435
"2245","126_04a","Foliage arthropods",2,126,493034,3564930
"2246","126_04a","Nectar",1,126,493034,3564930
"2247","126_04a","Seeds",2,126,493034,3564930
"2248","126_04a","Trunk arthropods",2,126,493034,3564930
"2249","126_04a","Ground arthropods",7,126,493034,3564930
"2250","126_05","Foliage arthropods",18,126,493924,3564842
"2251","126_05","Ground arthropods",34,126,493924,3564842
"2252","126_05","Omnivorous",1,126,493924,3564842
"2253","126_05","Seeds",68,126,493924,3564842
"2254","126_05","Trunk arthropods",27,126,493924,3564842
"2255","126_05","Vertebrates",1,126,493924,3564842
"2256","126_05","Aerial arthropods",3,126,493924,3564842
"2257","126_05a","Foliage arthropods",2,126,494565,3564301
"2258","126_05a","Ground arthropods",5,126,494565,3564301
"2259","126_05a","Seeds",18,126,494565,3564301
"2260","126_05a","Aerial arthropods",2,126,494565,3564301
"2261","126_05a","Trunk arthropods",1,126,494565,3564301
"2262","126_06","Foliage arthropods",26,126,491860,3565490
"2263","126_06","Ground arthropods",40,126,491860,3565490
"2264","126_06","Nectar",1,126,491860,3565490
"2265","126_06","Seeds",103,126,491860,3565490
"2266","126_06","Trunk arthropods",21,126,491860,3565490
"2267","126_06","Vertebrates",1,126,491860,3565490
"2268","126_06","Omnivorous",2,126,491860,3565490
"2269","126_07","Foliage arthropods",14,126,493158,3565883
"2270","126_07","Ground arthropods",37,126,493158,3565883
"2271","126_07","Omnivorous",3,126,493158,3565883
"2272","126_07","Seeds",147,126,493158,3565883
"2273","126_07","Fruits",1,126,493158,3565883
"2274","126_07","Trunk arthropods",28,126,493158,3565883
"2275","126_07a","Foliage arthropods",5,126,493158,3565400
"2276","126_07a","Ground arthropods",4,126,493158,3565400
"2277","126_07a","Seeds",11,126,493158,3565400
"2278","126_07a","Trunk arthropods",3,126,493158,3565400
"2279","126_08","Ground arthropods",30,126,494321,3565886
"2280","126_08","Omnivorous",5,126,494321,3565886
"2281","126_08","Seeds",74,126,494321,3565886
"2282","126_08","Foliage arthropods",28,126,494321,3565886
"2283","126_08","Trunk arthropods",20,126,494321,3565886
"2284","126_08a","Foliage arthropods",1,126,494470,3565988
"2285","126_08a","Ground arthropods",2,126,494470,3565988
"2286","126_08a","Omnivorous",1,126,494470,3565988
"2287","126_08a","Trunk arthropods",1,126,494470,3565988
"2288","126_08a","Seeds",9,126,494470,3565988
"2289","126_09","Foliage arthropods",18,126,493758,3567267
"2290","126_09","Ground arthropods",29,126,493758,3567267
"2291","126_09","Seeds",85,126,493758,3567267
"2292","126_09","Trunk arthropods",14,126,493758,3567267
"2293","126_09","Vertebrates",1,126,493758,3567267
"2294","126_09","Omnivorous",2,126,493758,3567267
"2295","127_02","Aerial arthropods",12,127,494755,3562171
"2296","127_02","Foliage arthropods",33,127,494755,3562171
"2297","127_02","Ground arthropods",58,127,494755,3562171
"2298","127_02","Nectar",1,127,494755,3562171
"2299","127_02","Omnivorous",7,127,494755,3562171
"2300","127_02","Fruits",4,127,494755,3562171
"2301","127_02","Trunk arthropods",57,127,494755,3562171
"2302","127_02","Seeds",168,127,494755,3562171
"2303","127_03","Foliage arthropods",20,127,493258,3560916
"2304","127_03","Fruits",2,127,493258,3560916
"2305","127_03","Omnivorous",3,127,493258,3560916
"2306","127_03","Seeds",121,127,493258,3560916
"2307","127_03","Trunk arthropods",22,127,493258,3560916
"2308","127_03","Vertebrates",1,127,493258,3560916
"2309","127_03","Ground arthropods",62,127,493258,3560916
"2310","127_04a","Foliage arthropods",4,127,495956,3561831
"2311","127_04a","Ground arthropods",7,127,495956,3561831
"2312","127_04a","Omnivorous",1,127,495956,3561831
"2313","127_04a","Aerial arthropods",3,127,495956,3561831
"2314","127_04a","Trunk arthropods",3,127,495956,3561831
"2315","127_04a","Seeds",13,127,495956,3561831
